url,titulo,preco,vendas,teste,marca,comentario
https://produto.mercadolivre.com.br/MLB-2127210242-furadeira-de-impacto-12-560w-2800rpm-c-maleta-blackdecker-_JM?searchVariation=174053623634#searchVariation=174053623634&position=41&search_layout=stack&type=item&tracking_id=976900f4-a8e4-4aee-8721-88b176ed940e,Furadeira De Impacto 1/2 560w 2800rpm C/ Maleta Black+decker,240,5,3,Black+Decker,"Como furadeira é boa, porém, não se enganem gente, não é uma parafusadeira!. 
É uma furadeira que gira para as duas direções mas não tem o controle de torque para ser uma parafusadeira propriamente dita.46No meu caso que comprei para uso doméstico o equipamento atende as necessidades, fiz um serviço já com ela e gostei bastante.00A furadeira é muito boa para serviços domésticos. Atende perfeitamente. Bem silenciosa e de fácil manuseio. Recomendo.00Comprei de presente pro marido e ele amou, ela para serviços em casa tá dando conta.00O que veio estava com poblema ja mandei de volta estou esperando a outra chegar,.01"
https://produto.mercadolivre.com.br/MLB-1666496056-furadeira-impacto-nakasaki-800w-13mm-maleta-acessorios-_JM?searchVariation=64752531760#searchVariation=64752531760&position=46&search_layout=stack&type=item&tracking_id=976900f4-a8e4-4aee-8721-88b176ed940e,Furadeira Impacto Nakasaki 800w 13mm + Maleta + Acessórios,289,17,3,Nakasaki,"Produto muito frágil, com peças de plastico fácil de quebrar, também aparenta não ter a potência anunciada como anunciado, muito fraca, atendeu ao que eu precisava já que preciso só para madeiras e macias, mas não tenho nem coragem de tentar furar algo mais duro com ela!.00Ainda não usei uso pra serra copo para instalar ar irei usar amanhã dou um retorno parece ser muito boa comprei até outra vamos ver se aguenta o a pressão pois 800w é para aguentar esse serviço.00Furadeira me surpreendeu e cumpriu com a tarefa, furei concreto sem problemas. O acessórios da parafusadeira são bem fracos, mas comprando um kit  que suporte impactos fica completo.00Produto não vale nada não consegui fazer o buraco de de 3 fechaduras de portas isso madeira de pinus se fosse uma madeira existente então.00Produto muito bom! muito potente. Só a alavanca que muda o sentido do giro que é bem frágil. No mais, indico o produto.00"
https://produto.mercadolivre.com.br/MLB-1912417815-furadeira-eletrica-de-impacto-parafusadeira-dewalt-dcd776lc1-_JM?searchVariation=87583778601#searchVariation=87583778601&position=39&search_layout=stack&type=item&tracking_id=976900f4-a8e4-4aee-8721-88b176ed940e,Furadeira Elétrica De Impacto Parafusadeira Dewalt Dcd776lc1,970,3,3,DeWalt,"A marca dewalt é muito boa, a furadeira parafusadeira é muito boa, robusta e forte em furar paredes com a sua função de martelete. A bateria dura muitas horas, mesmo você furando paredes e parafusando muito. Eu gostei do método de trocar as brocas, muito fácil pois faz com a mão. Ela é um pouco pesada, isso é fato, mas para quem vai usar em hobby, isso não é um problema. Indico a todos, é um produto excelente, bem construído e emborrachado.513A ferramenta é incrível. Muita força, confortável e bem robusta. Mas eu acho que a dewalt ta empurrando essas baterias pequenas de 1. 3 e 1. 5 ah pra cima da gente, dai depois vc se sente forçado a comprar uma maior, tipo 3 ou 4 ah. Fiz um teste de autonomia com a bateria de 1. 3 que acompanha a furadeira e ela aguentou fazer 10 furos no concreto com broca de 10 mm e 10 furos em uma chapa 14 com broca de 8mm. Sei que a pelo tamanho da bateria ela fez até muito, mas o que eu quero dizer é que essa ferramenta não é da linha hobby e nem profissional, ela é linha industrial e por isso deveria vir dr fabrica com uma bateria de no mínimo 3 ah pra dar mais autonomia. Como eu disse, a dewalt ta é empurrando essas baterias pequenas pra cima da gente, pois as duas configurações que ela é vendida, a lc1 e a lc2 so vem com bateria dr 1. 3 e 1. 5 ah respectivamente.41428Super indico! comprei pro meu sogro e está tudo ok. 
Única coisa que vcs deveriam falar é sobre o encaixe da bateria! quando for colocar pra carregar tem que fazer um estalo! tive que assistir vídeos pra saber disso,pois não tivemos essa informação. 
Achamos que tinha vindo com defeito! mais é apenas a maneira de encaixar.33Nao manjo muito, entao vai pra quem também n manja. 
Função parafusadeira 100%. 
Furar madeira 100%. 
Ferro nao testei ainda. 
Parede 100% (surpreende). 
Concreto 0% (decepcionante). 
Bateria de 1,3 (nao da pra se esperar muito, eh mujto fraca) 50% pq tive q comprar uma de 4,0 (ai sim ficou top). 
Bateria eh muito boa mesmo com 1. 3, mas ja aconselho a comprar mais uma, apertei uns 30 parafusos e furei parede umas 5 a 8x e acabou a bateria, fiz o testes 2x com a mesma autonomia, fora q poderia ternindicador led de carga. 
Nao existe ferramenta unica, mas compre uma makita hp1640 e essa dewalt dcd776 e nunca mais sofra com trabalhos manuais.204O produto é muito bom, bem acabado, forte e robusto, a marca dispensa comentários. Um pouco pesada para quem quer trabalhar o dia inteiro com ela. Mais no meu caso vai ser excelente. Só falta nessa parafusadeira o nível indicador de carga da bateria, mais mesmo assim merece as 5 estrelas.00"
https://produto.mercadolivre.com.br/MLB-2196172457-furadeira-impacto-550w-127v-26-itens-blackdecker-hd455k1-_JM?searchVariation=174272474896#searchVariation=174272474896&position=40&search_layout=stack&type=item&tracking_id=976900f4-a8e4-4aee-8721-88b176ed940e,Furadeira Impacto 550w 127v +26 Itens Black+decker- Hd455k1 ,249,6,3,Black+Decker,"Ralmente o que eu esperava , leve e de alta potencia.10Ótima para serviços residencial. Já usei bastante. Recomendo.10Muito boa, amamos o produto. Atingiu nossa espectativas.10Produto muito bom, satisfeita com a compra.00Achei muito curto o cabo de energia.00"
https://produto.mercadolivre.com.br/MLB-2062246578-parafusadeirafuradeira-arita-18v2-bat-ion-litio-maleta-_JM?searchVariation=173828586885#searchVariation=173828586885&position=36&search_layout=stack&type=item&tracking_id=976900f4-a8e4-4aee-8721-88b176ed940e,Parafusadeira/furadeira Arita 18v/2 Bat. Íon-lítio + Maleta ,498,5,3,Arita,"Trabalho com marcenaria, monto moveis com ela, e fiquei surpreendido com o desempenho dela, trabalhei o dia todo sem trocar a bateria dela. Potente e seu torque não deixa  desejar, leve e e ergonômica, sua empunhadura ajuda a estabilizar e furar e parafusar corretamente. Gostei muito, em breve vou comprar outra. Produto excelente. Super índico.170Me surpreendeu. Confesso que fiquei apreensivo em comprar ela pelo fato de não conhecer a marca e tal. Mas estou gostando bastante. As baterias duram bastante e também carregam rápido, em torno de 1hora carrega completamente. Ele tbem tem um bom torque, trabalho somente com madeiras duras e se não cuidar quebra um parafuso atras do outro. Manda muito bem como furadeira tbem, pena não ter a função martelete para furar concreto. Mas paredes de alvenaria é de boa. Enfim. Já estou considerando aposentar a minha parafusadeira bosch com fio e comprar mais uma dessa arita. Excelente custo beneficio. Quem esta com um pé atras como eu tbem estava digo que pode comprar sem medo.140Bem fraquinha para parafusadeira até vai mas como furadeira péssima produto em si qualidade até boa, bateria parece ser durável agora no teste pra furadeira literalmente a 2 velocidade pra furar uma madeirinha sofre e faz uns barulhos como se o mandril parasse de funcionar, acredito que a de 21v deva ser melhor pra essa atividade.223Excelente. Máquina muito forte e bem acabada. Confesso que comprei com receio por não conhecer a marca, mas me surpreendeu. Já usei muito e nem recarreguei a primeira bateria ainda. Tenho uma bosch gr 100 e essa e mais forte, dura mais tempo trabalhando e vem com duas baterias. Vou comprar outra em breve.107Uma bateria em 12 meses não funciona mais, sendo meu uso doméstico e ocasional. 
Além disso o motor é com escovas , ao contrário q diz na descrição brushless, o q diminui a vida útil qdo comparada as 2 tecnologias, e falta de respostas para assistência técnica para consertar ou comprar uma bateria nova.30"
https://produto.mercadolivre.com.br/MLB-1197533092-parafusadeira-furadeira-impacto-18v-einhell-te-cd-18-2-carregador-2-baterias-maleta-_JM?searchVariation=73718571711#searchVariation=73718571711&position=38&search_layout=stack&type=item&tracking_id=976900f4-a8e4-4aee-8721-88b176ed940e,Parafusadeira Furadeira Impacto 18v Einhell Te-cd 18-2 + Carregador + 2 Baterias + Maleta,999,53,3,Einhell,"Super top ,adorei a furadeira cumpre o que promete ,forte e de facil manuseio.00Excelente produto ,potente e segura, recomendo!!.10Muito boa de excelente qualidade.10Aparelho leve e muito eficiente.10Produto de ótima qualidade.00"
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-10mm-gamma-g1905-60hz-650w-azul-celeste-127v-acessorio/p/MLB15901107?pdp_filters=category:MLB189007#searchVariation=MLB15901107&position=2&search_layout=stack&type=product&tracking_id=27855010-de11-440f-ae1a-0aaa23ae990c,Furadeira martelete elétrica de 10mm Gamma G1905 60Hz 650W azul-celeste 127V + acessório,209,38,15,Gamma,"Vibra um pouco, mas cumpre bem o papel de furar e parafusar, tem design muito bonito.00Bom dia , o produto parecia bom,fui trabalha com ele,no terceiro furo que fui fazer a maquina pegou fogo dentro e parou de funcionar. 1 mês de comprada,gostaria de saber se vai troca ela.00Bom dia produto não veio de acordo pedindo era 127v e sem impacto.01Produto de boa qualidade, excelente custo benefício.00Excelente máquina,me atendeu bem.00"
https://produto.mercadolivre.com.br/MLB-1867698662-parafusadeira-furadeira-de-impacto-24v-bateria-brocas-_JM?searchVariation=174213570576#searchVariation=174213570576&position=3&search_layout=stack&type=item&tracking_id=27855010-de11-440f-ae1a-0aaa23ae990c,Parafusadeira/ Furadeira De Impacto 24v Bateria + Brocas,678,94,15,Hammer,"Bom como parafusadeira e furadeira para parede não e muito eficiente não o martelo e fraco mesmo assim valeu a pena.00Produto de excelente qualidade e potência gostei muito eu recomendo no meu serviço tá excetuando ow serviço com qualidade top.00Excelente, valeu a pena fazer a compra, recomendo a quem deseja adquirir um produto de qualidade.00Ótimo produto,muito forte. Valeu muito a pena,voltaria à  comprar se dúvidas.00Muito bom mesmo obrigado atendeu minhas necessidades !!!.00"
https://produto.mercadolivre.com.br/MLB-1943438830-parafusadeira-furadeira-vonder-impacto-bateria-74pcs-bivolt-_JM?searchVariation=90540936195#searchVariation=90540936195&position=47&search_layout=stack&type=item&tracking_id=27855010-de11-440f-ae1a-0aaa23ae990c,Parafusadeira Furadeira Vonder Impacto Bateria 74pçs Bivolt,429,14,15,Vonder,"Ferramenta realmente boa! ja estou usando a um mês, ja usei a função parafusadeira para montar e desmontar alguns móveis e ela é bem forte. Usei a furadeira para furar madeira, parede de tijolos e até mesmo azulejos. Botei ela na função ""martelete"" e usei a segunda broca mais grossa, furou a parede de boa! claro, não se compara com uma furadeira ligada em uma tomada, mas fez a mesma função! o que me parece meio frágil são as brocas e ponteiras que vem com ela, acho que não são de primeira linha pois apresentam sinais de desgaste logo no primeiro uso. Mas de zero a dez eu dou nota nove a esse kit. Ótimo para ter em casa para serviços leves até algus serviços mais pesados.341Depois de muita pesquisa, é o melhor custo x benefício do mercado. Praticidade, parafusadeira e furadeira com e sem impacto, grande variedade de brocas e bits.228Furadeira muito boa! já usei ela para alvenaria até 10 mm e furou de boa. Sendo o uso de brocas 6, 8 e 10 mm. Tive sucesso em todos os serviços já feitos com ela. 
Material que vem na maleta é de boa qualidade. Apenas uma broca de vídia de 6 mm veio torta. Tive que até compra outra para não trabalhar com a furadeira de modo errado. Já ajudei numa mudança para colocar cortinas, nichos, varais de roupas montar alguns móveis e a bateria dela aguentou de boa. Super recomendo para serviços não muito pesados como furar concretos. E se tiver como em investir comprar um outra bateria para ficar de reservar, pois a maleta tem o local para duas baterias. Eu comprei outra bateria se caso pego serviços maiores mas nem precisei utilizar.4436Esta furadeira/parafusadeira da vonder, apesar de ser da linha de entrada, atende muito bem nas tarefas basicas que não exijam muito esforço ou desempenho da ferramenta, é mais uma ferramenta no seguimento hobby mesmo. Gostei da estrutura plástica da furadeira/parafusadeira com acabamento em borracha bem resistente, que são bem firmes e parece ser de boa qualidade. Os bits de parafusamento e demais acessórios são bons para tarefas simples e que não exigam alto impacto, pois como são bits mais básicos, podem empenar com o uso intenso. Em relação as brocas, não tenho o que reclamar, acredito que elas irão durar bastante. No mais, é isso, adorei a ferramenta, é uma mão na roda.90Uma ferramenta de muita utilidade no dia a dia, de boa qualidade, as peças que acompanham o kit são muito boas, para a funcionalidade que ela foi projetada faz com muita qualidade. Única coisa que não funciona direito é a luz para iluminar, pois fica fora de posição e não ilumina o local do furo, mas nada que influencie e faça perder pontos na minha avaliação. Também não espere conseguir fazer grandes obras com ela pois apesar de ver alguns vídeos feitos na internet de força e torque que tem, ao receber a minha percebi que se utilizar dessa forma com certeza ira precisar de reparos prematuramente, no mais recomendo a todos a compra.42"
https://produto.mercadolivre.com.br/MLB-1628730342-furadeira-de-impacto-700w-13mm-com-maleta-skil-6060-220v-_JM?searchVariation=73719368380#searchVariation=73719368380&position=43&search_layout=stack&type=item&tracking_id=27855010-de11-440f-ae1a-0aaa23ae990c,Furadeira De Impacto 700w 13mm Com Maleta Skil 6060 220v,429,137,15,Skil,"Muito fraco não compre pois só funcionou os 4 primeiro mês depois ela ficou fraca o martelete dela não bate como deveria. Só presta para madeira ou ferro que não usa martelete. 
Sou profissional tenho 12 anos na mesma profissão e nunca tinha visto uma furadeira que diz ser profissional de 700w ser tão ruim assim.26Ótimo equipamento acabamento perfeito é super potente pra trabalho pesado é o ideal função martelotte  muito bom eu recomendo.71O produto é bom, o que me deixou bem chateado foi a falta de responsabilidade de quem mandou o produto faltando parte que acompanha a furadeira. A chave de mandril não veio e não me mandaram outra, alegando que eu teria que fazer a devolução do mesmo. Se eu comprei é porque preciso e tenho urgência, a devolução não era a melhor opção. Acho um desrespeito com o cliente.353A furadeira em si é perfeita. Ja conheço a marca ha tempo. O único pecado é que o cabo de alimentação é muito curto em todos os modelos que conhecidesta marca.60Furadeira muito boa, nao sei a durabilidade mas acredito que vai durar, a lixadeira da mesma marca eu sei que dura bem pois conheço.00"
https://produto.mercadolivre.com.br/MLB-1372059572-parafusadeira-furadeira-21v-a-mais-potente-2-baterias-litio-_JM?searchVariation=70103716169#searchVariation=70103716169&position=41&search_layout=stack&type=item&tracking_id=27855010-de11-440f-ae1a-0aaa23ae990c,Parafusadeira Furadeira 21v A Mais Potente 2 Baterias Litio,419,21,15,Thaf,"Produto de qualidade, falta ser testado em utilização.10O oroduto e muinto bom gostei muinto.10Me surpreendi com a qualidade da máquina.10Fiquei impressionado. Sensacional recomendo.10"
https://produto.mercadolivre.com.br/MLB-1567897230-furadeira-parafusadeira-imp-21v-38-brushless-2-bat-titanium-_JM#position=46&search_layout=stack&type=item&tracking_id=27855010-de11-440f-ae1a-0aaa23ae990c,Furadeira Parafusadeira Imp 21v 3/8 Brushless 2 Bat Titanium,765,7,15,Titanium,"Boa potente não me arrependo da compra. Graça a deus a minha veiu tudo ok só uma coisa q achei estranho e q na primeira vês q aciona ela demora um pouquinho pra ela responder não sei se é algum defeito ou se é assim msm mais fora isso tudo ok pelo preço vale a pena e eu usou ela pra trabalhar como eletricista e ela aguenta o tranco.144Péssima experiência que tive primeiro teste já deu defeito o motor morreu não comprem essa furadeira aconselho uma bosch ou makita.326Eu estou surpreendido pelo equipamento, até o momento não deixou a desejar não. Além de bonito é bem forte. A bateria dura bem, mas isso é conforme a necessidade de cada um. Faço limpeza de estofados a seco e muito mais em automóveis. Só não marquei o tempo ainda mas com apenas uma bateria recarregada faço toda a limpeza dos bancos de um carro e ainda sobra carga.41Pra mim serviu , fiz serviços em casa e usando brocas afiadas corretamente  furou bem paredes e metal porém se ele forçar um pouco entrando torta a broca achei que o mandril patina muito fácil , como parafusadeira não tive problemas mas tbm não usei em parafusos muito compridos nem muito grossos , valeu a pena a compra ,agora espero que dure muitos anos assim.42Produto muito ruim. As baterias apesar de informar 1300 mah não possuem nem a metade disso ou a qualidade das mesmas são ruins. A fonte de carregamento em vez de descrever a voltagem e amperagem, informa a rotação da parafusadeira, acho que ninguém viu uma coisa dessas. Quando coloco em funcionamento sinto cheiro forte de carvão apesar dela ser brushless.10"
https://produto.mercadolivre.com.br/MLB-1751852453-furadeira-6412-de-38-450-watts-makita-_JM?searchVariation=71942342780#searchVariation=71942342780&position=33&search_layout=stack&type=item&tracking_id=27855010-de11-440f-ae1a-0aaa23ae990c,Furadeira 6412 De 3/8  450 Watts - Makita ,472,18,15,Makita,"Já possuo uma e esta furadeira é a melhor que já trabalhei, não da manutenção, é leve e aguenta qualquer tipo de trabalho, tanto profissional quanto amador, makita não tem comparação!.10Excelente produto, pratico , resistente e d3e alta qualidade.00Por enquanto tá dando certo não deu nenhum defeito ente agora mas o produto é bom de mais.20Eu pensei que  por ser um produto com uma marca conhecida. Não ia dar proplema mas  eu quase não usei e ja tenho que levar para a assistência.01Ótima ferramenta,já possuo duas da mesmas marca. Muito bom!!.00"
https://produto.mercadolivre.com.br/MLB-1869934301-furadeira-de-impacto-industrial-12-800w-dw505-dewalt-_JM?searchVariation=83239163399#searchVariation=83239163399&position=35&search_layout=stack&type=item&tracking_id=27855010-de11-440f-ae1a-0aaa23ae990c,Furadeira De Impacto Industrial 1/2 800w Dw505 Dewalt,847,6,15,DeWalt,"Furadeira industrial, para todos tipos de serviço, leves e pesados, super potente,  mas para quem precisa de uma furadeira para uso o dia todo e o serviço for leve, não aconselho, porque é pesada.11Produto de excelente quantidade gostei muito.00O produto é muito bom de boa qualidade vou comprar outros produtos da mesmas marcas.01Usei muito pouco, mas dá pra ver que é muito boa. O tamanho é meio grande pra determinados serviços, mas compensa pela brutalidade.01Gostei muito superou minhas expectativas.01"
https://produto.mercadolivre.com.br/MLB-1717104223-parafusadeira-furadeira-de-impacto-bateria-dhp453z-makita-_JM#position=34&search_layout=stack&type=item&tracking_id=27855010-de11-440f-ae1a-0aaa23ae990c,Parafusadeira Furadeira De Impacto À Bateria Dhp453z Makita,496,114,15,Makita,"Para um uso mais moderado ela e perfeita tenho uma makita 481 para parafusamento bruto, para coisas mais leve até bucha 8mm uso essa 453, muito leve e muito forte.111O produto parece ser bom mas não entendo do por que  vender um produto incompleto e para ludibriar e enganar as pessoas pois se for  quero parabenizar pois fui enganada direitinha pois não entendo do produto e comprei como presente para meu marido aonde não ficou satisfeito por não ser completo faltando a bateria e agora nem sei aonde comprar isso desde já obrigada. 
Há só mais uma coisa nem todos tem boa leitura e entendimento de ferramentaria.1617Super potente. Comprei logo uma bateria de 5 amperes. A maquina é  top. Ja parafusei 120m2 de telhas metalicas no metalon, furei parede, madeira. Excelente. Pode comprar sem medo. É uma makita né  !!!!.20Produto bom, porem vem sem a bateria tem que comprar bateria a parte!. 
Nao sei a finalidade de vender um produto a bateria sem a bateria, mas enfim!.3026Produto muito bom, como todos produtos makita a bateria. Nada a dever aos produtos que usam a rede eletrica, com um grau de liberdade a mais.31"
https://produto.mercadolivre.com.br/MLB-1632610679-kit-parafusadeira-furadeira-bateria-12v-portatil-com-maleta-_JM#position=31&search_layout=stack&type=item&tracking_id=27855010-de11-440f-ae1a-0aaa23ae990c,Kit Parafusadeira Furadeira Bateria 12v Portátil Com Maleta,379,104,15,Vonder,"Excelente. Para uso profissional ela nao tem força e velocidade,para um uso domesteco e excelente. Uso regular semi proficional ela e boa. Fura madeira eucalipto com broca 16 sem problemas. Para fusar e desparafusar com parafuso 6mm em madeira eucalipto perfeita. Paafuso 8mm nao suporta apenas um pouco na madeira d eucalipto. Broca pra furar reboco e tijolo 6mm a 10mm no maximo. Pra concreto se nao pegar pedra ela fura ate 10mm. Eu fizo teste por isso minha opiniao,duraçao da bateria excelente,clao vc trabalhar muito vai acabar. Gostei da parafusadeira excelente acabamento e material muito bom a principio!.673176Pelo preço e pelo que ela oferece, é nota 3. Fiquei meio decepcionado com a parafusadeira. Ela não tem opção de velocidade (apenas tork) e o mandril dela é desajeitado. Você precisa segurar com uma mão e girar com a outra. Tenho uma bosh antiga que o mandril dela é fixo, portanto eu abro/fecho rodando apenas com uma mão. Pode parecer besteira, mas é ruim de abrir/fechar o mandril para quem tem a mão larga por ex. A maleta que vem é a mesma coisa que nada, se você deixar no sol do meio dia por uns 15 minutos é capaz de derreter. As brocas você utiliza apenas uma vez e olhe lá. Quem puder optar por comprar sem o ""super"" kit vai se decepcionar um pouco menos!.88169De início fiquei bem decepcionado com o produto, o mesmo não tem grande força, apresentando certa dificuldade para furar um metalon simples, pensei em devolver, mas com o tempo fui percebendo que se trata de um bom produto de entrada, para manter em casa para momentos específicos. Como parafusadeira é excelente, mas mesmo no nível 1 tem que ter cuidado pois é muito forte para essa tarefa. O controle de velocidade é excelente. A bateria é excelente e no fim consegui furar sem problema uma parede de tijolo furado com broca 10. Ou seja, vai resolver seus problemas domésticos com parafusos, metais e prender coisas a parede, mesmo que não o faça com tanta velocidade.5618Não se saiu bem para fazer furos em parede oca simples pra colocar buxas, mandril sem firmeza (durante o uso fica balançando), não segura as brocas com firmeza (durante o uso a broca se solta), relativamente pesada, led ilumina mal, não dá pra acender o led sem que o mandril gire (tenho outra parafusadeira que tem esse recurso e não foi cara black e decker). Como parafusadeira é pesada para trabalhos de longa duração como por exemplo montar um guarda roupas, como furadeira recomendo usar somente pra madeira macia. Não a comprei pra uso profissional e estou decepcionado, não recomendo para este fim.113Produto excelente !    claro que não fura parede igual uma top, mesmo porque ela não foi feita pra furar paredes mas sim madeiras e fura muito bem. 
Tem força pra parafusar e a bateria aguenta muito bem. Tem muitos reclamando que ela não fura paredes isso é claro pois não foi feita pra esse fim, pois não tem velocidade pra isso mas no geral é muito boa já usei uma carga completa dela fiz uma caixa de som e ela aguentou terminar o serviço e ainda sobrou carga. Que furar paredes compra uma dewalt 20v por 1000 reais que vai aguentar bem.12518"
